Date,Time,Y,Open,High,Close,Low,Volume
2012.11.14,17:00,1725.65,1726.26,1727.17,1726.26,1726.56,266
2012.11.14,18:00,1724.19,1726.58,1727,1724.17,1724.29,1455
2012.11.14,19:00,1725.8,1724.27,1725.06,1722.89,1723.32,2663
2012.11.14,20:00,1726.51,1723.34,1726.06,1722.77,1725.54,2734
2012.11.14,21:00,1726.91,1725.56,1726.68,1724.89,1726.34,1963
2012.11.14,22:00,1726.34,1726.32,1726.93,1725.15,1726.89,1596
2012.11.14,23:00,1725.27,1726.91,1727.8,1724.71,1724.88,2605
2012.11.15,0:00,1724.07,1724.85,1725.54,1723.95,1724.99,1957
2012.11.15,1:00,1724.54,1725.02,1725.33,1722.62,1722.81,1593
2012.11.15,2:00,1725.83,1722.85,1725.1,1722.85,1723.98,2528
2012.11.15,3:00,1725.24,1723.95,1726.58,1723.71,1725.08,3518
2012.11.15,4:00,1724.39,1725.15,1725.91,1724.2,1724.56,2533
2012.11.15,5:00,1723.39,1724.49,1724.73,1723.17,1724.04,2399
2012.11.15,6:00,1719.63,1723.97,1724.4,1718.88,1722.38,3898
2012.11.15,7:00,1724.26,1722.35,1722.35,1715.7,1716.91,4645
2012.11.15,8:00,1718.23,1716.92,1725.34,1716.45,1723.18,7847
2012.11.15,9:00,1715.51,1723.17,1724.72,1704.73,1711.74,10080
2012.11.15,10:00,1716.2,1711.72,1716.6,1709.97,1714.41,8090
2012.11.15,11:00,1713.93,1714.48,1717.9,1712.02,1714.5,5727
2012.11.15,12:00,1714.78,1714.49,1714.89,1711.07,1712.96,4111
2012.11.15,13:00,1715.85,1712.94,1715.64,1712.44,1713.91,3828
2012.11.15,14:00,1714.9,1713.93,1715.99,1713.02,1715.71,3352
2012.11.15,15:00,1715.99,1715.69,1715.86,1712.81,1713.93,2857
2012.11.15,16:00,1716.01,1713.91,1716.33,1713.89,1715.64,1494
2012.11.15,17:00,1716.41,1715.7,1716.44,1715.49,1715.58,380
2012.11.15,18:00,1716.21,1715.57,1717.32,1715.32,1715.49,1583
2012.11.15,19:00,1715.11,1715.45,1716.87,1714.77,1715.54,2432
2012.11.15,20:00,1713.79,1715.55,1715.93,1713.77,1714.29,2635
2012.11.15,21:00,1713.35,1714.3,1714.62,1712.48,1712.96,1953
2012.11.15,22:00,1712.56,1712.97,1713.71,1712.42,1712.98,1881
2012.11.15,23:00,1713.75,1712.96,1713.44,1711.46,1711.67,1715
2012.11.16,0:00,1713.72,1711.65,1713.89,1711.54,1713.6,1436
2012.11.16,1:00,1714.55,1713.58,1714.46,1712.02,1712.97,2018
2012.11.16,2:00,1715.22,1713.02,1714.74,1711.78,1714.36,2971
2012.11.16,3:00,1712.17,1714.38,1716.15,1713.78,1714.28,3032
2012.11.16,4:00,1710.2,1714.26,1714.66,1709.05,1709.67,4033
2012.11.16,5:00,1709.37,1709.82,1710.8,1708.01,1709.59,3315
2012.11.16,6:00,1710.96,1709.57,1709.67,1705.66,1709.07,3506
2012.11.16,7:00,1713.24,1709.04,1710.99,1708.4,1710.92,3411
2012.11.16,8:00,1715.22,1710.93,1714.22,1710.31,1712.25,5294
2012.11.16,9:00,1713.55,1712.31,1716.85,1709.95,1713.58,6260
2012.11.16,10:00,1714.67,1713.56,1715.4,1707.76,1711.69,8462
2012.11.16,11:00,1715.75,1711.74,1714.77,1710.14,1714.56,6488
2012.11.16,12:00,1715.59,1714.68,1716.49,1713.3,1715,4885
2012.11.16,13:00,1713.93,1714.99,1716.27,1714.03,1714.9,2894
2012.11.16,14:00,1712.5,1714.92,1714.92,1712.05,1712.94,2393
2012.11.16,15:00,1713.75,1712.91,1713.24,1711.46,1711.75,2037
2012.11.16,16:00,1717.87,1711.78,1713.75,1711.78,1713.75,935
2012.11.18,18:00,1717.74,1714.27,1718.23,1714.25,1717.5,2454
2012.11.18,19:00,1721.62,1717.53,1718.47,1715.93,1717.01,2428
2012.11.18,20:00,1722.79,1717.04,1722.03,1717.04,1721.2,3152
2012.11.18,21:00,1722.63,1721.22,1723.58,1721.15,1721.99,2350
2012.11.18,22:00,1722.6,1722.03,1723,1721.66,1722.26,1786
2012.11.18,23:00,1722.4,1722.29,1722.87,1721.35,1722.32,1611
2012.11.19,0:00,1722.68,1722.34,1723.12,1721.06,1721.67,1547
2012.11.19,1:00,1723.71,1721.66,1723.23,1721.34,1722.13,2426
2012.11.19,2:00,1724.24,1722.1,1724.97,1722,1722.44,2793
2012.11.19,3:00,1723.45,1722.51,1724.42,1721.23,1724.05,3012
2012.11.19,4:00,1723.55,1724.07,1724.08,1721.65,1722.82,2692
2012.11.19,5:00,1723.96,1722.78,1723.75,1721.76,1723.34,2214
2012.11.19,6:00,1724.19,1723.36,1724.56,1722.85,1723.36,2350
2012.11.19,7:00,1731.48,1723.34,1724.31,1723.34,1724.07,1860
2012.11.19,8:00,1731.51,1724.02,1731.79,1723.13,1731.17,5365
2012.11.19,9:00,1734.43,1731.21,1732.14,1728.48,1730.88,4842
2012.11.19,10:00,1733.67,1731.02,1735.38,1727.4,1733.48,6910
2012.11.19,11:00,1733.9,1733.49,1734.01,1731.44,1733.33,4265
2012.11.19,12:00,1734.48,1733.28,1734.45,1732.7,1733.35,3712
2012.11.19,13:00,1732.95,1733.34,1734.68,1732.46,1734.28,2859
2012.11.19,14:00,1732.64,1734.27,1734.35,1731.46,1731.54,1900
2012.11.19,15:00,1731.97,1731.56,1732.92,1730.42,1732.36,2249
2012.11.19,16:00,1731.32,1732.33,1732.5,1731.08,1731.43,1099
2012.11.19,17:00,1730.52,1731.48,1731.65,1730.99,1730.99,149
2012.11.19,18:00,1731.73,1730.59,1731.15,1729.18,1729.89,2041
2012.11.19,19:00,1733.47,1729.87,1731.75,1729.65,1731.71,2226
2012.11.19,20:00,1733.72,1731.65,1733.51,1731.44,1733.42,2678
2012.11.19,21:00,1734.54,1733.32,1733.87,1732.8,1733.57,1682
2012.11.19,22:00,1733.84,1733.54,1734.76,1733.4,1734.32,1592
2012.11.19,23:00,1734.05,1734.34,1734.54,1732.74,1733.13,1096
2012.11.20,0:00,1733.74,1733.12,1734.07,1732.11,1734.03,1373
2012.11.20,1:00,1733.64,1734.04,1734.69,1732.75,1732.79,1761
2012.11.20,2:00,1733.71,1732.76,1733.67,1731.86,1733.6,2793
2012.11.20,3:00,1733.21,1733.62,1735.23,1731.85,1732.19,3773
2012.11.20,4:00,1733.91,1732.2,1733.78,1731.13,1732.64,3355
2012.11.20,5:00,1734.58,1732.61,1734.19,1731.36,1733.63,3117
2012.11.20,6:00,1732.28,1733.64,1735.45,1732.92,1733.71,2402
2012.11.20,7:00,1733.4,1733.72,1734.16,1730.04,1730.39,3518
2012.11.20,8:00,1733,1730.4,1734.82,1730.23,1731.98,5631
2012.11.20,9:00,1731.89,1731.99,1733.79,1728.75,1732.21,5128
2012.11.20,10:00,1731.58,1732.22,1733.64,1728.65,1730.13,4620
2012.11.20,11:00,1728.71,1730.17,1731.84,1728.83,1731.32,4433
2012.11.20,12:00,1725.62,1731.27,1731.78,1722.83,1725.63,6310
2012.11.20,13:00,1727.1,1725.62,1725.9,1722.04,1725.34,4516
2012.11.20,14:00,1727.88,1725.23,1727.41,1724.81,1726.78,2281
2012.11.20,15:00,1728.08,1726.77,1727.98,1726.51,1727.77,1566
2012.11.20,16:00,1727.89,1727.78,1729.26,1726.9,1726.9,1171
2012.11.20,17:00,1727.37,1726.99,1727.89,1726.27,1727.89,381
2012.11.20,18:00,1727.03,1727.69,1728.33,1726.4,1726.4,1384
2012.11.20,19:00,1727.78,1726.38,1727.32,1725.97,1726.73,1699
2012.11.20,20:00,1727.69,1726.71,1727.9,1725.49,1727.65,2075
2012.11.20,21:00,1726.01,1727.63,1728.06,1726.92,1727.31,1571
2012.11.20,22:00,1723.22,1727.3,1727.68,1724.15,1724.33,2788
2012.11.20,23:00,1724.22,1724.36,1724.38,1719.77,1722.06,3355
2012.11.21,0:00,1724.28,1722.05,1724.46,1721.5,1723.98,2034
2012.11.21,1:00,1724.71,1723.99,1724.94,1723.36,1723.61,1989
2012.11.21,2:00,1725.44,1723.59,1725.16,1722.49,1724.25,2875
2012.11.21,3:00,1726.97,1724.23,1725.55,1722.95,1725.32,3751
2012.11.21,4:00,1726.81,1725.33,1728.23,1725.18,1725.7,3258
2012.11.21,5:00,1726.53,1725.68,1727.15,1725.37,1726.46,2948
2012.11.21,6:00,1726.77,1726.47,1727.12,1725.42,1725.93,2921
2012.11.21,7:00,1727.22,1725.92,1727.82,1724.45,1725.72,3131
2012.11.21,8:00,1725.68,1725.74,1728.82,1724.87,1725.61,4445
2012.11.21,9:00,1728.04,1725.6,1727.5,1723.57,1723.85,5170
2012.11.21,10:00,1728.03,1723.86,1728.19,1723.14,1727.88,4043
2012.11.21,11:00,1729.83,1727.87,1729.51,1726.15,1726.54,4487
2012.11.21,12:00,1730.36,1726.44,1730,1726.42,1729.66,3290
2012.11.21,13:00,1728.74,1729.71,1731.79,1727.84,1728.92,2877
2012.11.21,14:00,1729.33,1728.91,1729.72,1727.63,1727.76,1687
2012.11.21,15:00,1728.88,1727.74,1729.49,1727.7,1729.16,1375
2012.11.21,16:00,1728.66,1729.15,1729.23,1728.31,1728.52,859
2012.11.21,17:00,1730.64,1728.37,1728.69,1728.12,1728.62,194
2012.11.21,18:00,1731.22,1728.88,1730.69,1728.56,1730.59,1476
2012.11.21,19:00,1731.87,1730.58,1731.76,1729.09,1730.68,2328
2012.11.21,20:00,1731.67,1730.7,1732.39,1730.4,1731.35,2382
2012.11.21,21:00,1731.39,1731.42,1732.04,1730.88,1731.29,1657
2012.11.21,22:00,1730.85,1731.31,1731.64,1730.16,1731.14,1554
2012.11.21,23:00,1731.1,1731.12,1731.34,1730.12,1730.35,1260
2012.11.22,0:00,1730.32,1730.37,1731.21,1730.26,1730.99,1309
2012.11.22,1:00,1730.07,1730.88,1731.25,1729.2,1729.38,1377
2012.11.22,2:00,1730.04,1729.41,1730.45,1729.19,1729.68,2200
2012.11.22,3:00,1729.27,1729.67,1730.23,1728.49,1729.85,2508
2012.11.22,4:00,1729.86,1729.84,1730.06,1728.43,1728.47,1855
2012.11.22,5:00,1730.18,1728.48,1730.07,1728.37,1729.65,2025
2012.11.22,6:00,1731.52,1729.6,1730.4,1729.45,1729.95,1433
2012.11.22,7:00,1731.34,1729.97,1731.55,1728.92,1731.49,1832
2012.11.22,8:00,1731.23,1731.52,1732.07,1730.32,1730.61,1591
2012.11.22,9:00,1731.47,1730.66,1731.68,1730.13,1730.78,1619
2012.11.22,10:00,1731.09,1730.75,1732.17,1730.56,1730.76,1777
2012.11.22,11:00,1730.43,1730.69,1731.67,1730.19,1730.51,1365
2012.11.22,12:00,1730.08,1730.5,1730.76,1729.64,1730.09,1192
2012.11.22,13:00,1729.75,1730.15,1730.24,1729.6,1729.92,837
2012.11.22,14:00,1729.52,1729.72,1729.92,1729.57,1729.57,78
2012.11.22,15:00,1729.49,1729.47,1729.57,1729.47,1729.47,3
2012.11.22,16:00,1730.11,1729.47,1729.5,1729.45,1729.47,8
2012.11.22,18:00,1730.21,1730.13,1730.64,1728,1729.57,2083
2012.11.22,19:00,1729.94,1729.61,1730.45,1729.21,1729.96,1814
2012.11.22,20:00,1730.16,1729.94,1730.08,1729.04,1729.8,1309
2012.11.22,21:00,1729.59,1729.81,1730.52,1729.06,1729.79,1612
2012.11.22,22:00,1729.3,1729.78,1729.83,1729.21,1729.34,892
2012.11.22,23:00,1730.01,1729.33,1729.45,1728.7,1729.15,973
2012.11.23,0:00,1731.91,1729.12,1730.02,1728.98,1729.99,1023
2012.11.23,1:00,1731.99,1730.01,1732.01,1729.97,1731.81,1444
2012.11.23,2:00,1732.47,1731.79,1732.36,1730.58,1731.61,2458
2012.11.23,3:00,1734.02,1731.57,1733.85,1730.94,1731.09,3073
2012.11.23,4:00,1733.95,1731.11,1734.18,1730.67,1733.86,2877
2012.11.23,5:00,1734.17,1733.87,1734.7,1733.07,1733.19,2259
2012.11.23,6:00,1734.02,1733.29,1734.66,1733.23,1733.68,2224
2012.11.23,7:00,1733.11,1733.69,1734.2,1732.66,1733.84,2031
2012.11.23,8:00,1733.52,1733.8,1734.27,1731.51,1731.94,3415
2012.11.23,9:00,1747.43,1732.02,1734.2,1731.82,1732.83,3791
2012.11.23,10:00,1748.86,1732.87,1749.2,1732.78,1745.66,8218
2012.11.23,11:00,1752.38,1745.67,1748.98,1745.67,1748.73,4579
2012.11.23,12:00,1752.62,1748.78,1754.21,1748.69,1750.54,5080
2012.11.23,13:00,1751.06,1750.55,1752.96,1750.37,1752.27,2621
2012.11.25,18:00,1750.13,1751.64,1751.8,1749.51,1750.31,2375
2012.11.25,19:00,1749.11,1750.32,1751,1748.69,1749.25,3022
2012.11.25,20:00,1748.5,1749.27,1749.92,1748.07,1748.3,2456
2012.11.25,21:00,1748.37,1748.35,1748.67,1747.28,1748.32,2029
2012.11.25,22:00,1750.36,1748.37,1748.76,1747.54,1747.97,1659
2012.11.25,23:00,1751.06,1748,1750.66,1747.96,1750.06,1530
2012.11.26,0:00,1750,1750.08,1751.76,1749.99,1750.36,2188
2012.11.26,1:00,1750.43,1750.35,1750.45,1748.6,1749.55,1646
2012.11.26,2:00,1749.23,1749.53,1750.71,1749.01,1750.14,2674
2012.11.26,3:00,1748.6,1750.16,1750.44,1747.37,1748.02,3065
2012.11.26,4:00,1747.75,1748.07,1748.83,1745.81,1748.36,3078
2012.11.26,5:00,1749.02,1748.37,1748.37,1745.93,1747.12,2773
2012.11.26,6:00,1750.73,1747.14,1749.4,1746.7,1748.63,2910
2012.11.26,7:00,1751.49,1748.54,1751.15,1748.15,1750.3,2991
2012.11.26,8:00,1750.65,1750.29,1752.1,1748.62,1750.87,4959
2012.11.26,9:00,1749.4,1750.86,1751.49,1748.73,1749.8,4747
2012.11.26,10:00,1748.96,1749.79,1750.69,1746.79,1748.1,4136
2012.11.26,11:00,1749.97,1748.09,1749.34,1747.16,1748.57,3319
2012.11.26,12:00,1749.48,1748.59,1750.22,1748.17,1749.72,2609
2012.11.26,13:00,1749.55,1749.73,1750.42,1748.42,1748.54,2401
2012.11.26,14:00,1748.93,1748.55,1749.76,1748.41,1749.33,1665
2012.11.26,15:00,1748.69,1749.35,1749.35,1748.15,1748.51,1231
2012.11.26,16:00,1749.09,1748.44,1748.93,1748.24,1748.45,678
2012.11.26,17:00,1749.72,1748.43,1749.19,1748.41,1748.99,192
2012.11.26,18:00,1751.13,1748.6,1749.99,1748.59,1749.44,1990
2012.11.26,19:00,1750.62,1749.47,1751.63,1749.47,1750.63,2524
2012.11.26,20:00,1749.64,1750.58,1751.67,1749.22,1749.56,2575
2012.11.26,21:00,1749.92,1749.54,1749.87,1749.22,1749.41,1427
2012.11.26,22:00,1750.13,1749.39,1750.09,1749,1749.75,1207
2012.11.26,23:00,1750.26,1749.78,1750.61,1749.55,1749.64,1466
2012.11.27,0:00,1749.67,1749.63,1750.52,1749.52,1749.99,1278
2012.11.27,1:00,1750.07,1749.97,1750.09,1748.98,1749.24,1470
2012.11.27,2:00,1749.4,1749.28,1750.12,1748.69,1750.01,2116
2012.11.27,3:00,1749.16,1749.99,1750.47,1747.3,1748.33,2911
2012.11.27,4:00,1747.79,1748.39,1750.09,1747.92,1748.22,3174
2012.11.27,5:00,1746.9,1748.2,1749.16,1745.5,1746.42,3530
2012.11.27,6:00,1748.05,1746.43,1747.22,1745.3,1746.57,3249
2012.11.27,7:00,1748.54,1746.58,1748.07,1745.52,1748.02,3617
2012.11.27,8:00,1747.6,1747.99,1749,1746.84,1748.08,4209
2012.11.27,9:00,1745.62,1748.1,1748.65,1743.47,1746.55,5057
2012.11.27,10:00,1746.08,1746.62,1746.88,1742.45,1744.36,6336
2012.11.27,11:00,1745.83,1744.38,1746.38,1743.8,1745.77,3858
2012.11.27,12:00,1744.22,1745.76,1746.42,1744.17,1745.24,2637
2012.11.27,13:00,1743.11,1745.21,1745.22,1741.4,1743.21,3607
2012.11.27,14:00,1741.99,1743.2,1743.83,1741.61,1742.39,2964
2012.11.27,15:00,1742.5,1742.33,1742.62,1740.33,1741.36,2192
2012.11.27,16:00,1741.59,1741.35,1743.03,1741.25,1741.96,1447
2012.11.27,17:00,1742,1741.86,1741.93,1740.73,1741.24,266
2012.11.27,18:00,1742.45,1741.38,1742.25,1738.48,1741.74,1654
2012.11.27,19:00,1741.39,1741.71,1742.96,1741.24,1741.93,1443
2012.11.27,20:00,1741.1,1741.98,1742.31,1740.31,1740.46,2203
2012.11.27,21:00,1741.49,1740.66,1741.18,1739.92,1741.01,1573
2012.11.27,22:00,1741.17,1740.98,1741.52,1740.65,1741.46,1256
2012.11.27,23:00,1739.93,1741.45,1741.6,1740.67,1740.74,1194
2012.11.28,0:00,1739.17,1740.72,1740.87,1738.46,1738.98,1650
2012.11.28,1:00,1739.29,1738.89,1739.41,1737.44,1738.93,2182
2012.11.28,2:00,1740.69,1738.83,1739.83,1737.64,1738.74,2702
2012.11.28,3:00,1740.82,1738.49,1741.61,1738.45,1739.77,3246
2012.11.28,4:00,1740.92,1739.84,1741.45,1738.57,1740.18,3024
2012.11.28,5:00,1739.25,1740.23,1741.88,1739.89,1739.96,2273
2012.11.28,6:00,1736.74,1739.95,1740.39,1737.75,1738.1,2611
2012.11.28,7:00,1725.35,1738.12,1738.62,1733.33,1734.86,3718
2012.11.28,8:00,1713.01,1734.95,1735.77,1710.7,1714.93,12528
2012.11.28,9:00,1714.25,1714.87,1715.97,1705.61,1710.04,8268
2012.11.28,10:00,1717.48,1710.07,1714.35,1707.44,1714.15,8138
2012.11.28,11:00,1721.06,1714.08,1717.95,1712.33,1717.01,6100
2012.11.28,12:00,1717.97,1716.94,1721.76,1713.27,1720.35,6187
2012.11.28,13:00,1718.9,1720.37,1720.52,1714.75,1715.41,4421
2012.11.28,14:00,1719.58,1715.42,1719.25,1714.87,1718.54,4198
2012.11.28,15:00,1719.65,1718.53,1720.36,1717.86,1718.79,2102
2012.11.28,16:00,1719.87,1718.8,1719.78,1717.83,1719.51,1819
2012.11.28,17:00,1722.37,1719.5,1720.28,1719.38,1719.45,353
2012.11.28,18:00,1722.95,1719.59,1722.38,1719.11,1722.36,1693
2012.11.28,19:00,1722.26,1722.35,1723.69,1720.47,1722.21,2632
2012.11.28,20:00,1721.75,1722.17,1722.86,1720.96,1721.66,1765
2012.11.28,21:00,1720.69,1721.65,1722.46,1720.61,1721.03,1749
2012.11.28,22:00,1720.1,1721.01,1721.13,1719.93,1720.24,1097
2012.11.28,23:00,1719.95,1720.26,1720.96,1719.15,1719.24,1563
2012.11.29,0:00,1719.53,1719.26,1720.51,1718.57,1719.39,1946
2012.11.29,1:00,1720.9,1719.37,1720.43,1718.22,1718.63,1710
2012.11.29,2:00,1722.65,1718.66,1721.1,1717.91,1720.7,2227
2012.11.29,3:00,1724.4,1720.72,1722.9,1719.87,1722.4,2873
2012.11.29,4:00,1724.45,1722.44,1724.44,1722.07,1724.35,2608
2012.11.29,5:00,1724.61,1724.38,1724.96,1722.8,1723.93,3090
2012.11.29,6:00,1726.51,1723.94,1725.29,1723.01,1723.92,2946
2012.11.29,7:00,1725.45,1724.03,1726.83,1723.29,1726.18,3155
2012.11.29,8:00,1726.98,1726.19,1727.73,1720.77,1723.17,5209
2012.11.29,9:00,1726.78,1723.16,1727.84,1721.82,1726.12,7466
2012.11.29,10:00,1726.98,1726.1,1727.19,1722.15,1726.36,7147
2012.11.29,11:00,1726.83,1726.48,1728.42,1722.07,1725.53,5870
2012.11.29,12:00,1727.9,1725.56,1727.29,1722.74,1726.37,3780
2012.11.29,13:00,1727.59,1726.38,1728.16,1725.92,1727.64,2499
2012.11.29,14:00,1726.43,1727.62,1728,1726.7,1727.18,1776
2012.11.29,15:00,1725.92,1727.19,1727.2,1725.47,1725.66,1381
2012.11.29,16:00,1725.62,1725.67,1726.22,1724.79,1725.62,953
2012.11.29,17:00,1725.9,1725.37,1725.79,1725.2,1725.45,164
2012.11.29,18:00,1725.42,1725.93,1725.98,1724.58,1725.81,1390
2012.11.29,19:00,1725.9,1725.8,1725.97,1724.15,1724.86,2016
2012.11.29,20:00,1726.72,1724.83,1726.3,1724.22,1725.49,1846
2012.11.29,21:00,1726.77,1725.5,1726.77,1724.9,1726.67,1889
2012.11.29,22:00,1727.89,1726.66,1727,1725.83,1726.53,1418
2012.11.29,23:00,1730.45,1726.52,1728.18,1726.25,1727.6,1730
2012.11.30,0:00,1730.17,1727.59,1730.53,1727.2,1730.37,1959
2012.11.30,1:00,1730.05,1730.31,1730.73,1729.36,1729.61,1960
2012.11.30,2:00,1730.52,1729.62,1730.78,1728.37,1729.32,3171
2012.11.30,3:00,1728.78,1729.31,1731.55,1728.5,1729.48,2592
2012.11.30,4:00,1728.84,1729.4,1729.55,1727.32,1728,2978
2012.11.30,5:00,1730.2,1727.99,1728.88,1727.4,1728.8,2202
2012.11.30,6:00,1730.27,1728.75,1730.71,1728.72,1729.69,2524
2012.11.30,7:00,1726.44,1729.67,1731.09,1729.11,1729.45,3413
2012.11.30,8:00,1724.93,1729.47,1729.64,1719.81,1723.23,5654
2012.11.30,9:00,1722.27,1723.25,1725.32,1722.1,1724.54,4221
2012.11.30,10:00,1718.15,1724.55,1726.01,1715.28,1718.52,6745
2012.11.30,11:00,1716.12,1718.37,1719.87,1710.72,1716.42,7175
2012.11.30,12:00,1713.26,1716.43,1717.72,1713.39,1714.51,5034
2012.11.30,13:00,1711.16,1714.48,1714.83,1708.98,1711.68,6810
2012.11.30,14:00,1714.16,1711.69,1712.02,1708.37,1710.29,4057
2012.11.30,15:00,1715.14,1710.3,1714.92,1710.11,1713.4,2805
2012.11.30,16:00,1716.77,1713.38,1715.63,1713.34,1714.64,2433
2012.12.02,18:00,1718.11,1715.14,1717.08,1714.75,1716.45,2015
2012.12.02,19:00,1720.05,1716.47,1718.26,1715.73,1717.96,2118
2012.12.02,20:00,1719.37,1717.97,1720.49,1715.64,1719.61,3359
2012.12.02,21:00,1719.22,1719.59,1720.19,1718.54,1718.55,2452
2012.12.02,22:00,1719.79,1718.59,1719.42,1717.85,1719.01,1880
2012.12.02,23:00,1719.57,1718.98,1719.83,1718.42,1719.75,1517
2012.12.03,0:00,1718.88,1719.7,1719.99,1718.87,1719.15,1899
2012.12.03,1:00,1718.85,1719.14,1719.39,1717.68,1718.36,1967
2012.12.03,2:00,1719.5,1718.24,1719.54,1717.75,1718.16,3103
2012.12.03,3:00,1719.12,1718.15,1720.2,1717.7,1718.79,3242
2012.12.03,4:00,1717.73,1718.78,1719.5,1718.06,1718.73,2468
2012.12.03,5:00,1715.98,1718.72,1718.87,1716.4,1716.59,2411
2012.12.03,6:00,1719.71,1716.6,1716.96,1714.47,1715,2373
2012.12.03,7:00,1718.68,1715.08,1721.18,1713.81,1718.23,4964
2012.12.03,8:00,1718.57,1718.2,1720.96,1714.91,1716.39,6162
2012.12.03,9:00,1719.72,1716.4,1718.69,1712.56,1718.45,5301
2012.12.03,10:00,1717.68,1718.56,1722.72,1715.42,1716.71,6039
2012.12.03,11:00,1718.03,1716.7,1717.81,1713.78,1717.54,4460
2012.12.03,12:00,1718.33,1717.53,1719.1,1716.56,1716.96,3596
2012.12.03,13:00,1717.64,1716.89,1719.44,1715.61,1717.21,3530
2012.12.03,14:00,1716.21,1717.24,1718.21,1716.62,1717.07,2069
2012.12.03,15:00,1715.92,1717.06,1717.72,1714.53,1714.69,2318
2012.12.03,16:00,1715.8,1714.71,1716.13,1714.71,1715.71,1237
2012.12.03,17:00,1717.08,1715.61,1715.84,1715.56,1715.75,170
2012.12.03,18:00,1715.64,1716.06,1718.38,1715.24,1715.78,2371
2012.12.03,19:00,1714.2,1715.76,1716.32,1714.38,1714.95,1697
2012.12.03,20:00,1713.07,1714.91,1714.91,1712.45,1713.49,2360
2012.12.03,21:00,1713.47,1713.44,1713.57,1712.03,1712.56,2112
2012.12.03,22:00,1711.98,1712.53,1714.14,1712.3,1712.79,1979
2012.12.03,23:00,1705.66,1712.86,1713.54,1709.49,1710.41,2329
2012.12.04,0:00,1703.77,1710.4,1710.72,1696.37,1700.59,5117
2012.12.04,1:00,1706.76,1700.73,1703.87,1700.16,1703.66,3125
2012.12.04,2:00,1707.52,1703.65,1707.2,1703.54,1706.31,2742
2012.12.04,3:00,1706.13,1706.25,1709.3,1705.19,1705.73,3753
2012.12.04,4:00,1705.87,1705.66,1706.41,1704.75,1705.84,2700
2012.12.04,5:00,1706.51,1705.8,1707.13,1704.44,1704.6,3052
2012.12.04,6:00,1705.38,1704.59,1707.14,1703.74,1705.87,3027
2012.12.04,7:00,1698.82,1705.96,1707.29,1701.71,1703.47,3587
2012.12.04,8:00,1698.89,1703.42,1703.57,1692.66,1694.06,9334
2012.12.04,9:00,1700.31,1694.01,1699.56,1691.12,1698.21,7408
2012.12.04,10:00,1698.4,1698.12,1701.34,1697.36,1699.27,5784
2012.12.04,11:00,1695.61,1699.24,1699.3,1694.93,1697.49,5593
2012.12.04,12:00,1696.06,1697.47,1697.77,1692.9,1693.45,4522
2012.12.04,13:00,1696,1693.42,1697.07,1691.73,1695.05,5434
2012.12.04,14:00,1697.31,1695.06,1697.28,1694.33,1694.71,4779
2012.12.04,15:00,1697.54,1694.7,1697.58,1694.7,1697.04,2004
2012.12.04,16:00,1697.28,1697.03,1697.79,1696.51,1697.28,1263
2012.12.04,17:00,1696.16,1697.31,1697.83,1696.59,1696.73,260
2012.12.04,18:00,1698.17,1696.36,1697.31,1695.01,1695.01,1527
2012.12.04,19:00,1699.01,1694.99,1698.17,1694.87,1698.17,2210
2012.12.04,20:00,1701.33,1698.16,1699.36,1697.95,1698.66,1782
2012.12.04,21:00,1702.12,1698.71,1701.71,1698.26,1700.94,1993
2012.12.04,22:00,1702.08,1700.98,1702.38,1700.84,1701.86,1865
2012.12.04,23:00,1702.04,1701.89,1702.43,1701.5,1701.72,1583
2012.12.05,0:00,1705.86,1701.68,1702.34,1700.92,1701.74,1519
2012.12.05,1:00,1706.44,1701.78,1706.2,1701.11,1705.52,2289
2012.12.05,2:00,1705.92,1705.54,1706.73,1704.16,1706.15,2733
2012.12.05,3:00,1704.38,1706.16,1706.63,1704.58,1705.21,2299
2012.12.05,4:00,1702.74,1705.24,1705.86,1702.7,1702.89,2148
2012.12.05,5:00,1702.78,1702.9,1703.48,1701.29,1701.99,2927
2012.12.05,6:00,1704.99,1702.03,1703,1701.41,1702.56,2124
2012.12.05,7:00,1701.71,1702.55,1705.89,1701.96,1704.08,2786
2012.12.05,8:00,1697.53,1704.09,1704.48,1697.03,1698.94,6572
2012.12.05,9:00,1691.28,1698.93,1699.08,1692.07,1695.97,6898
2012.12.05,10:00,1693.88,1696.15,1696.57,1684.59,1685.99,8485
2012.12.05,11:00,1693.77,1685.98,1693.91,1685.36,1693.85,5845
2012.12.05,12:00,1692.99,1693.8,1694.82,1692.31,1692.72,4819
2012.12.05,13:00,1694.17,1692.7,1693.78,1691.19,1692.2,3032
2012.12.05,14:00,1693.97,1692.21,1694.29,1692.21,1694.04,1970
2012.12.05,15:00,1693.74,1694.05,1694.28,1693.2,1693.66,1512
2012.12.05,16:00,1694.18,1693.64,1693.77,1692.52,1693.71,755
2012.12.05,17:00,1693.19,1693.68,1694.22,1693.61,1694.14,169
2012.12.05,18:00,1695.29,1693.97,1694.03,1692.01,1692.34,1062
2012.12.05,19:00,1692.78,1692.32,1696.21,1692.14,1694.36,2800
2012.12.05,20:00,1693.79,1694.37,1694.78,1690.01,1690.78,3236
2012.12.05,21:00,1692.8,1690.76,1693.93,1690.23,1693.65,2120
2012.12.05,22:00,1691.81,1693.6,1693.6,1690.84,1692,1634
